stage,epoch,paired,loss,val_loss,rec_loss,cross_loss,end_effector_loss,triplet_loss,latent_consistency_loss,smoothing_loss,privacy_loss,privacy_loss_adv,privacy_loss_coop,privacy_acc_adv,privacy_acc_coop,utility_loss,utility_loss_adv,utility_loss_coop,utility_acc_adv,utility_acc_coop,discriminator_loss,discriminator_acc,priv_training_loss,priv_coop_training_loss,util_training_loss,util_coop_training_loss,discriminator_train_loss,priv_training_acc,priv_coop_training_acc,util_training_acc,util_coop_training_acc,discriminator_train_acc
5,152,False,2.021749483183042,nan,0.8566552671631963,nan,0.008158903616954429,0.0,nan,0.011625573585637526,-8.714310708576881e-09,-3.688880973750421,3.6888808752570017,0.02497398543184183,0.02497398543184183,-1.0123987187952206,-4.08187305046542,3.980633179925607,0.03544484911550468,0.1414216961498439,1.2778020538350918,0.9113553590010406,3.6888824409798455,3.6888819403256385,4.080205980622433,3.9879746399858615,0.435414068377601,0.02497398543184183,0.02497398543184183,0.03668054110301769,0.13338969823100935,0.7941759885535901
5,153,False,1.9176953283742333,nan,0.8239362112069105,nan,0.008203353606838961,0.0,nan,0.0116858599992405,-9.861746638175973e-09,-3.6888809477005244,3.6888808526804246,0.02497398543184183,0.02497398543184183,-0.9992812808668948,-4.081753663044194,3.981825538530062,0.036582986472424556,0.140511186264308,1.2258432593107471,0.9083962018730489,3.6888824839001515,3.68888221967977,4.079828908118447,3.9884592655670135,0.44621352068343345,0.02497398543184183,0.02497398543184183,0.037330905306971904,0.13160119667013528,0.7880300468262227
5,154,False,2.0855137670527015,nan,0.8623920977425749,nan,0.008195024506556224,0.0,nan,0.012082552086682088,-1.2528759879946833e-08,-3.688880948196713,3.688880824893868,0.02497398543184183,0.02497398543184183,-0.9714167115591568,-4.080726905122136,3.983585226672249,0.03752601456815817,0.13859261186264307,1.2877036143292002,0.919842611862643,3.6888824729840044,3.6888820770255735,4.079396201718238,3.991501179743756,0.43498134324627535,0.02497398543184183,0.02497398543184183,0.03941207075962539,0.12906477627471383,0.795525494276795
5,155,False,2.1341665621253814,1.4162175769437544,0.8552609432748404,nan,0.00784374974594373,0.0,nan,0.011983834874780382,-1.2001559587968872e-08,-3.6888809281010784,3.6888808095120242,0.02497398543184183,0.02497398543184183,-0.9763073836851567,-4.080999932849816,3.9833691931415918,0.036843132154006246,0.1377146201873049,1.3561568172739646,0.9249804890738814,3.6888822114926594,3.688882048742828,4.080624282918289,3.9910755881905926,0.41580933955780053,0.02497398543184183,0.02497398543184183,0.037883714880332986,0.13124349635796045,0.8092969562955254
5,156,False,2.1154755134674312,nan,0.8905310774072772,nan,0.008734155634784456,0.0,nan,0.011986265991573123,-9.954781983819142e-09,-3.688880901803087,3.6888807968592174,0.02497398543184183,0.02497398543184183,-0.9865886636628817,-4.080921594111654,3.982262723031575,0.036030176899063474,0.1396006763787721,1.2763090688157652,0.9125910509885536,3.688882205786492,3.6888820437809433,4.0813315681314615,3.9899086242659902,0.4401693503206652,0.02497398543184183,0.02497398543184183,0.03742845993756504,0.13124349635796045,0.7915094953173777
5,157,False,2.0190358775339314,nan,0.8416436773557197,nan,0.007861565137582441,0.0,nan,0.01168655152805731,-1.0575017621440273e-08,-3.688880898825956,3.688880787927824,0.02497398543184183,0.02497398543184183,-0.9939226831283331,-4.082469130902087,3.9830768646732455,0.035119667013527575,0.13829994797086367,1.286749997694708,0.9132088969823101,3.688882309241796,3.6888822243935606,4.082143463031558,3.9900936713203805,0.4575859155974949,0.02497398543184183,0.02497398543184183,0.03567247658688866,0.13306451612903225,0.7774128511966701
5,158,False,2.055990112311634,nan,0.858795312887424,nan,0.007973610246641238,0.0,nan,0.01188738775632415,-1.3397089772616415e-08,-3.6888808906388455,3.6888807551793823,0.02497398543184183,0.02497398543184183,-0.9844782270576405,-4.081302171691275,3.9828543494320807,0.03674557752341311,0.13917793964620187,1.2792419590265272,0.9084287200832466,3.6888821998322294,3.688882176759464,4.081712433252324,3.989693610154627,0.4391630777428227,0.02497398543184183,0.02497398543184183,0.03590010405827263,0.13264177939646202,0.7897209937565036
5,159,False,1.9856559265013416,nan,0.8346005379223302,nan,0.00790011657801196,0.0,nan,0.011653059537248234,-1.2745842353114228e-08,-3.6888808717836823,3.6888807425265755,0.02497398543184183,0.02497398543184183,-1.0113707273485262,-4.081887560754115,3.9807504900536355,0.03625780437044745,0.14116155046826223,1.2849662893148417,0.9084287200832466,3.688882296588989,3.6888819713374206,4.082119360178492,3.9877624102363227,0.43312967873326697,0.02497398543184183,0.02497398543184183,0.03625780437044745,0.13335718002081165,0.7965498178980229
5,160,False,2.015646491226867,1.5108552922380944,0.8358169663833158,nan,0.007754482375409427,0.0,nan,0.011686025714573453,-1.2218642061136267e-08,-3.688880847222351,3.6888807390532556,0.02497398543184183,0.02497398543184183,-1.028075100107818,-4.082112871521345,3.9793053601212356,0.03590010405827263,0.14249479708636836,1.3292751149754123,0.9233870967741935,3.6888820100401243,3.688882047502357,4.082366921030892,3.9864075134249557,0.42850184062269053,0.02497398543184183,0.02497398543184183,0.03625780437044745,0.13436524453694068,0.7996065296566077
5,161,False,2.1287022802075537,nan,0.8834543378246439,nan,0.00888914664389331,0.0,nan,0.01170740769856244,-1.1629418205396194e-08,-3.6888808397795234,3.688880723671412,0.02497398543184183,0.02497398543184183,-0.9956901939304761,-4.081517036697991,3.981948019438554,0.0360952133194589,0.13969823100936524,1.3134724362583736,0.9167533818938606,3.6888825672598213,3.688882117464937,4.082190227806258,3.989241899486387,0.44722765625205424,0.02497398543184183,0.02497398543184183,0.036160249739854315,0.13257674297606659,0.7858188085327783
5,162,False,2.0564718861346067,nan,0.8399249474042164,nan,0.008371651537026377,0.0,nan,0.011772518974130937,-1.2435724534303663e-08,-3.6888808261343393,3.688880700350552,0.02497398543184183,0.02497398543184183,-1.0191068421045277,-4.081476362141064,3.9795656720259682,0.03668054110301769,0.1419419875130073,1.3520396402673591,0.9200377211238293,3.6888822119888482,3.688881806354741,4.081939173042464,3.9868918782590455,0.39690756807094063,0.02497398543184183,0.02497398543184183,0.035835067637877215,0.1341376170655567,0.8228570499479708
5,163,False,2.0749047299949734,nan,0.8421841415108553,nan,0.007948927339515285,0.0,nan,0.012010329198014693,-1.336607799073536e-08,-3.688880801573008,3.6888806698349588,0.02497398543184183,0.02497398543184183,-1.0052911438877452,-4.081248553808969,3.9807194405614275,0.037005723204994796,0.1410965140478668,1.3518476903004404,0.9256308532778356,3.6888819604212735,3.6888818135494743,4.081023519914927,3.9885285697047843,0.42210432811098464,0.02497398543184183,0.02497398543184183,0.03710327783558793,0.13361732570239335,0.8055573621227887
5,164,False,1.981114242361562,nan,0.8433269153152371,nan,0.0077132234857664765,0.0,nan,0.011790391144950358,-1.3304054426973245e-08,-3.688880794378275,3.688880665369262,0.02497398543184183,0.02497398543184183,-1.0250354413559484,-4.082738888747486,3.980235350119584,0.033818938605619145,0.1419419875130073,1.2764114718283377,0.919842611862643,3.6888819361080363,3.6888817435868946,4.08192657754523,3.988288579696671,0.4421011129322459,0.02497398543184183,0.02497398543184183,0.03550988553590011,0.13325962539021852,0.7905502081165453
5,165,False,2.116153005568716,1.5274613040381768,0.8884717965349322,nan,0.008186950944325306,0.0,nan,0.01182243612214039,-1.1257276822823516e-08,-3.6888807598931734,3.68888064949123,0.02497398543184183,0.02497398543184183,-0.9695917381580365,-4.078172175370692,3.981213001257175,0.03915192507804371,0.13947060353798127,1.265146907670937,0.914574661810614,3.688881922462852,3.688881706372756,4.078342657803745,3.985698004542975,0.4408530720841996,0.02497398543184183,0.02497398543184183,0.03889177939646202,0.13638137356919874,0.793834547346514
5,166,False,2.0587049142247245,nan,0.8328571176305646,nan,0.00772485928706879,0.0,nan,0.011862714637291853,-1.2745842353114228e-08,-3.6888807613817387,3.6888806375827055,0.02497398543184183,0.02497398543184183,-0.9929114033106586,-4.078588780949937,3.9792976342180393,0.03954214360041623,0.1428524973985432,1.3425890980724489,0.9206880853277836,3.688882673940351,3.6888818621759483,4.076185247032253,3.9874045538728615,0.42294021495050993,0.02497398543184183,0.02497398543184183,0.04266389177939646,0.13521071800208118,0.8033298647242456
5,167,False,2.073807212722785,nan,0.8202178122845947,nan,0.00764005159441688,0.0,nan,0.011653418981728923,-1.1629418205396194e-08,-3.6888807375646904,3.6888806164946937,0.02497398543184183,0.02497398543184183,-0.9695866968827739,-4.07632971306125,3.9793710398500344,0.04165582726326743,0.1423322060353798,1.360357983675509,0.9287200832466181,3.688882246970138,3.688881435950018,4.07470459521251,3.986326096829465,0.39614171662700287,0.02497398543184183,0.02497398543184183,0.043736992715920915,0.1347554630593132,0.8231497138397502
5,168,False,2.1661596694625875,nan,0.8769975063331914,nan,0.008394596859343684,0.0,nan,0.011918675684555203,-1.237370097054155e-08,-3.6888807303699567,3.688880605330452,0.02497398543184183,0.02497398543184183,-1.0042474728841315,-4.077051476807053,3.9766267271369355,0.040940426638917796,0.14538891779396462,1.3722615157032112,0.9178915192507804,3.6888818981496154,3.6888823010546856,4.076210687609542,3.985054792152111,0.42041270983764956,0.02497398543184183,0.023315556711758584,0.0400299167533819,0.13696670135275754,0.8052159209157128
5,169,False,2.112105073616622,nan,0.8309946767249291,nan,0.007499974162359485,0.0,nan,0.0117336102062594,-1.4389466792810224e-08,-3.688880723671412,3.688880578536273,0.02497398543184183,0.02497398543184183,-1.0359289425344795,-4.078449262912762,3.974856357048503,0.03976977107180021,0.1471123829344433,1.4433438658838342,0.9279071279916753,3.6888819765474,3.6888816053983944,4.077314513034801,3.9839688300094047,0.3819010973317814,0.02497398543184183,0.024616285119667014,0.03960718002081166,0.1381048387096774,0.831490634755463
5,170,False,2.130407139030939,2.07717202384773,0.8528929480528856,nan,0.007490110401893723,0.0,nan,0.011893759110921163,-1.594005588686305e-08,-3.688880720694281,3.6888805643949003,0.02497398543184183,0.02497398543184183,-1.0339466337110697,-4.077684612601654,3.974289956375662,0.03960718002081166,0.14792533818938605,1.415396511988883,0.930085848074922,3.688881963894593,3.688881385834979,4.0764262388449675,3.9819838077791276,0.4136702538808104,0.02497398543184183,0.016129032258064516,0.042273673257023935,0.14093392299687826,0.8095896201873048
5,171,False,2.1279729682521875,nan,0.8755208028094702,nan,0.008379193718674032,0.0,nan,0.011918347482021963,-1.7676715672202215e-08,-3.6888807154843017,3.688880537104532,0.02497398543184183,0.022892819979188347,-1.0405595007349624,-4.07883375145022,3.974777807678318,0.03898933402705515,0.14727497398543185,1.373356641579369,0.9139893340270552,3.6888817827857867,3.6888818639126084,4.077950055343676,3.9812261683635732,0.43132345828069735,0.02497398543184183,0.025526795005202912,0.040225026014568156,0.13966571279916754,0.7971188865764828
5,172,False,1.843878759096428,nan,0.776965868925825,nan,0.007136919632123766,0.0,nan,0.011435423583726512,-1.4575537484096563e-08,-3.6888806901786877,3.688880543554983,0.02497398543184183,0.02497398543184183,-1.024608719237265,-4.077364973917712,3.974904097826002,0.040517689906347555,0.14782778355879292,1.2731125636353826,0.9273218002081165,3.688881650799643,3.688881472916062,4.0761575324230215,3.983822042314369,0.4100022507941934,0.02497398543184183,0.024778876170655568,0.042013527575442244,0.13852757544224767,0.8131666233090531
5,173,False,2.059634944782607,nan,0.8020146245390766,nan,0.007095482564772577,1.028497871999996e-08,nan,0.011602214799222849,-1.7211538943986367e-08,-3.6888806698349588,3.6888805100622584,0.02497398543184183,0.026014568158168574,-1.0167327904676424,-4.077294681124335,3.9756214030699475,0.04061524453694069,0.1462343912591051,1.4304363692836384,0.9352562434963579,3.688882107789261,3.6888818175189826,4.076138132940842,3.9807786080641256,0.3675158485444602,0.02497398543184183,0.019348335067637876,0.04029006243496358,0.14038111342351717,0.8404656607700313
5,174,False,2.2108129325567996,nan,0.8474378926945031,nan,0.007679503146969906,0.0,nan,0.01177819889488472,-1.2745842353114228e-08,-3.6888806383269883,3.6888805113027296,0.02497398543184183,0.026014568158168574,-1.0219930873080918,-4.077129112942286,3.9749298085779357,0.040517689906347555,0.14691727367325702,1.494916150646825,0.9332075962539021,3.688881688261876,3.6888817582244555,4.07651663868534,3.981230308312407,0.3695485962324162,0.02497398543184183,0.025526795005202912,0.04146071800208116,0.14008844953173777,0.8368723985431842
5,175,False,2.219869848654744,2.020326107740402,0.8586351826213277,nan,0.007372959856618425,0.0,nan,0.012144414780702167,-1.3335066208854303e-08,-3.6888806239375214,3.6888804837642675,0.02497398543184183,0.026014568158168574,-1.0258915014991403,-4.077581084605683,3.9749919388222272,0.03986732570239334,0.1474375650364204,1.4846847934975957,0.9273218002081165,3.688882144259116,3.6888817026513423,4.0765899341634855,3.9818438630198343,0.38148985637214256,0.02497398543184183,0.02614464099895942,0.0400299167533819,0.14005593132154007,0.8328889177939646
5,176,False,2.0986036011536338,nan,0.8486233271433585,nan,0.007302152056878861,0.0,nan,0.012303226618687395,-1.584702054121988e-08,-3.6888806222008617,3.6888804721038375,0.02497398543184183,0.026014568158168574,-1.026603512163589,-4.077553623300686,3.9748932687598635,0.04084287200832466,0.14704734651404786,1.383748643914321,0.9248504162330905,3.688881912290988,3.6888818371184287,4.077477853578534,3.9812780138605217,0.43965873702135594,0.02497398543184183,0.0257869406867846,0.0406477627471384,0.13943808532778357,0.7925175598335068
5,177,False,2.1466180323841173,nan,0.866616659494394,nan,0.00800458475478327,0.0,nan,0.01187230506863418,-1.4296431447167054e-08,-3.6888805954066823,3.688880455233428,0.02497398543184183,0.026014568158168574,-1.0551740187884122,-4.078772662705611,3.9732552718421545,0.0382414151925078,0.14860822060353798,1.4249372473616506,0.9245902705515089,3.6888817125751125,3.6888819896963954,4.077830363510799,3.9804799117605345,0.4052972560060384,0.02497398543184183,0.02585197710718002,0.0400299167533819,0.14272242455775233,0.8118658949011447
5,178,False,2.12217305923941,nan,0.8611840360122466,nan,0.00788110723810098,0.0,nan,0.012116483724254506,-1.3924290064594376e-08,-3.688880575559142,3.6888804383630185,0.02497398543184183,0.026014568158168574,-1.0185467881789192,-4.077679459683977,3.975824770892696,0.0397372528616025,0.14636446409989595,1.3741212291226303,0.9137291883454735,3.688881603909829,3.688881767155849,4.0778870478380975,3.982818105590455,0.4178426088639278,0.02497398543184183,0.026014568158168574,0.03928199791883455,0.13882023933402707,0.804516779396462
5,179,False,2.1400537286322026,nan,0.8353297410224653,nan,0.007315110584331383,0.0,nan,0.011735610713315865,-1.4296431447167054e-08,-3.688880567123937,3.688880421988798,0.02497398543184183,0.026014568158168574,-1.0671448841551465,-4.077933483391721,3.971218995819727,0.04087539021852237,0.1502341311134235,1.4940172025738099,0.9257284079084287,3.6888822082674344,3.688881524519667,4.078393079735858,3.979583160190007,0.3885406418068724,0.02497398543184183,0.026014568158168574,0.039184443288241416,0.1425598335067638,0.8258324661810614
5,180,False,2.1730776381573245,1.9451909525701718,0.862126120791599,nan,0.00845980027527718,0.0,nan,0.011995682080976983,-1.5816008759338822e-08,-3.6888805584406383,3.688880398916032,0.02497398543184183,0.026014568158168574,-1.0794409792579547,-4.08116136976633,3.973217280176502,0.035704994797086366,0.14844562955254942,1.4838195406559478,0.9344107700312175,3.6888817073651334,3.6888817309340873,4.0791391386077755,3.979367409734895,0.3839264917851239,0.02497398543184183,0.026014568158168574,0.03749349635796046,0.14057622268470343,0.8304988293444329
5,181,False,2.1628577263713753,nan,0.8934225221082149,nan,0.008585476737593483,0.0,nan,0.0124587809025435,-1.380024293707015e-08,-3.6888805309021757,3.688880396683184,0.02497398543184183,0.026014568158168574,-1.0718928445266263,-4.079551992505696,3.972362707358369,0.0388267429760666,0.14964880332986472,1.401943727226833,0.9314841311134235,3.688881948512749,3.688881365739344,4.078324696523962,3.978325049909419,0.4242961234127198,0.02497398543184183,0.026014568158168574,0.03941207075962539,0.14392559833506763,0.8041265608740895
5,182,False,2.1157674815866256,nan,0.8422653903326061,nan,0.008109116832300261,0.0,nan,0.011685933129383206,-1.5505890940528257e-08,-3.688880510558447,3.6888803612057055,0.02497398543184183,0.026014568158168574,-1.0564086032831705,-4.080123152618726,3.974482286236909,0.0358025494276795,0.14737252861602498,1.4444783995476522,0.920753121748179,3.6888818177670766,3.688881659482942,4.079110547729635,3.9811797509208304,0.39692565812714764,0.02497398543184183,0.026014568158168574,0.03960718002081166,0.14145421436004163,0.8199466701352758
5,183,False,2.0297110641256952,nan,0.8115383348467446,nan,0.007545923499698662,0.0,nan,0.011700691228866205,-1.5443867376766144e-08,-3.6888805172569916,3.6888803574842917,0.02497398543184183,0.026014568158168574,-1.0504879033528307,-4.078476167742346,3.9734273753230704,0.03976977107180021,0.14821800208116545,1.4144743193448768,0.9158103537981269,3.6888817309340873,3.6888819361080363,4.078776870384177,3.978322906871244,0.3922197145180201,0.02497398543184183,0.026014568158168574,0.040355098855359,0.14340530697190426,0.8219302809573361
5,184,False,2.3481021404390403,nan,0.929044491790708,nan,0.00889532926320859,0.0,nan,0.012204457426193664,-1.5629938068052485e-08,-3.6888804859971156,3.688880332674866,0.02497398543184183,0.026014568158168574,-1.0374098905787632,-4.077898379295103,3.9741573919242676,0.0397372528616025,0.14717741935483872,1.4819143603669245,0.9275169094693028,3.6888820931516997,3.6888814734122506,4.078902672530461,3.9809642736174933,0.3878616827397639,0.02497398543184183,0.026014568158168574,0.039477107180020815,0.140738813735692,0.8287103277835588
5,185,False,2.12587631383715,2.0481745764674852,0.8635013079295918,nan,0.00824694503941859,0.0,nan,0.012030795228189782,-1.3924290064594376e-08,-3.688880455977711,3.688880323743473,0.02497398543184183,0.026014568158168574,-1.0524969984167696,-4.077904311228742,3.972654616795519,0.040387617065556713,0.14932362122788762,1.4070313837103987,0.9167859001040582,3.6888817086056047,3.68888161854739,4.078700263840103,3.980792192713155,0.40934755790370064,0.02497398543184183,0.026014568158168574,0.03937955254942768,0.1425598335067638,0.8147437565036421
5,186,False,2.0840569059640695,nan,0.8081898817968914,nan,0.007158710598038523,0.0,nan,0.0117934725817165,-1.4544525702215506e-08,-3.688880450023449,3.6888803048883094,0.02497398543184183,0.026014568158168574,-1.069647055634847,-4.0790188270354495,3.972054128964411,0.039054370447450575,0.14971383975026015,1.4947850848087783,0.9422801768990635,3.6888814974773934,3.6888815421343595,4.0787759266336305,3.978884288101117,0.37471295652850983,0.02497398543184183,0.026014568158168574,0.03840400624349636,0.14249479708636836,0.8351977107180021
5,187,False,2.0560162329462885,nan,0.8110455816977974,nan,0.007181560187469722,0.0,nan,0.01189571127787806,-1.494767886666924e-08,-3.688880441588244,3.688880290746937,0.02497398543184183,0.026014568158168574,-1.0602098240688613,-4.077985021003699,3.971964033287596,0.0406477627471384,0.14951873048907388,1.451266215569519,0.9375325182101977,3.688881941318016,3.6888813478765576,4.078036270578248,3.97960282984683,0.38663817700250586,0.02497398543184183,0.026014568158168574,0.03996488033298647,0.14356789802289283,0.82869406867846
5,188,False,2.0969035862930485,nan,0.8598579390364061,nan,0.007586903670467398,0.0,nan,0.012134841454780344,-1.5971067668744105e-08,-3.68888042794306,3.688880271147491,0.02497398543184183,0.026014568158168574,-1.1022687072436346,-4.078873262196996,3.9686463975757515,0.038306451612903226,0.15403876170655567,1.435465005322376,0.9253056711758585,3.688881571657576,3.688881567936162,4.078264686493174,3.975769377895994,0.4160717128311806,0.02497398543184183,0.026014568158168574,0.03794875130072841,0.1444133714880333,0.8094920655567117
5,189,False,2.0924213885346137,nan,0.8243732574578999,nan,0.007993042944861686,0.0,nan,0.011971868150145528,-1.674636221577052e-08,-3.6888804229811747,3.688880263704663,0.02497398543184183,0.026014568158168574,-1.097613442824857,-4.0804612507557145,3.9706998953089876,0.03690816857440166,0.15059183142559834,1.4973796877727052,0.9361667533818938,3.688881183638161,3.6888820713194055,4.079402770757923,3.9772245799589605,0.37905345537722046,0.02497398543184183,0.026014568158168574,0.03814386056191467,0.14571409989594172,0.8317345213319459
5,190,False,2.0832100590995273,1.6353303761824995,0.8649873313620982,nan,0.007472806441055904,0.0,nan,0.011857644736216356,-1.5878032323100938e-08,-3.6888804063588596,3.6888802423685574,0.02497398543184183,0.026014568158168574,-1.1041088005010344,-4.080206732348026,3.9697958524963983,0.037721123829344436,0.15212018730489074,1.4142984733001003,0.9239724245577523,3.6888820236853084,3.6888814783741357,4.0784356981112735,3.976807401281986,0.4106861259109892,0.02497398543184183,0.026014568158168574,0.041818418314255985,0.14574661810613943,0.809004292403746
5,191,False,2.0297857942708943,nan,0.8126061331717206,nan,0.007659115231112344,0.0,nan,0.011849865751509613,-1.6591303306365236e-08,-3.6888803847746594,3.688880215822472,0.02497398543184183,0.026014568158168574,-1.0980827458567228,-4.080107818905198,3.9702995322125263,0.03765608740894901,0.15101456815816858,1.4594475783865113,0.924687825182102,3.6888819127871764,3.6888813982396913,4.078562109328954,3.97772764464943,0.39128287918051624,0.02497398543184183,0.026014568158168574,0.040062434963579606,0.1435028616024974,0.8235236732570239
5,192,False,2.0511835233679547,nan,0.8340218091358379,nan,0.007873782783874643,0.0,nan,0.012001157900111113,-1.4482502138453393e-08,-3.688880362446177,3.6888802098682096,0.02497398543184183,0.026014568158168574,-1.0967006782587312,-4.078520921713108,3.9688508470894517,0.040062434963579606,0.15306321540062434,1.4359633342036346,0.9309963579604579,3.688881784026258,3.688881390300675,4.078101707918959,3.9773485667995807,0.3916571389468974,0.02497398543184183,0.026014568158168574,0.03941207075962539,0.14581165452653486,0.8229383454734651
5,193,False,2.055831650494909,nan,0.8251991116913747,nan,0.007730286264100134,0.0,nan,0.011859710494000135,-1.4823631739145015e-08,-3.688880361701894,3.6888802026734764,0.02497398543184183,0.026014568158168574,-1.095002292470307,-4.079399323736344,3.9698990969206367,0.0376235691987513,0.15283558792924037,1.4571263219513828,0.9275494276795005,3.6888816366582704,3.6888816465820407,4.0776596426591665,3.9767029079512675,0.4045952683649996,0.02497398543184183,0.026014568158168574,0.03999739854318418,0.1455515088449532,0.8141259105098856
5,194,False,1.940023376320515,nan,0.7981144755489497,nan,0.007027418809118182,0.0,nan,0.011656310735900307,-1.6777373997651577e-08,-3.688880358972857,3.6888801813373706,0.02497398543184183,0.026014568158168574,-1.1074857920191166,-4.078977803658,3.968229226589699,0.03814386056191467,0.1538111342351717,1.4092838795202456,0.9264112903225806,3.688881486313152,3.6888818358779574,4.077687401181081,3.976615365412431,0.3952987995560782,0.02497398543184183,0.026014568158168574,0.039509625390218524,0.1456490634755463,0.8210197710718002
5,195,False,2.0928139246721114,1.7278232706197794,0.8309669500831263,nan,0.007509998653498822,0.0,nan,0.012293993545798866,-1.7924809927250665e-08,-3.6888803574842917,3.688880167444092,0.02497398543184183,0.026014568158168574,-1.0995494433669966,-4.0796288369721605,3.969673893826313,0.038208896982310094,0.15257544224765868,1.486037505280835,0.9316142039542143,3.6888813389451647,3.6888813458918035,4.077227134982455,3.9784425771199206,0.3818283968301767,0.02497398543184183,0.026014568158168574,0.03960718002081166,0.14551899063475546,0.8299947970863684
6,196,True,7.071510991742534,nan,0.821585936489264,1.5089849786877507,0.015289756631271276,3.64542521001397,0.02969349218817364,0.011954596212848974,-9.783938077436401e-06,-3.687986671366379,3.68788883887022,0.060809053069719045,0.04880983350676379,-0.238206996381841,-4.085282271660081,4.061461573708939,0.032323100936524456,0.059800988553590013,1.5221437322485583,0.8523835848074922,3.687986860414201,3.6878897898155,4.086875741861365,4.062873841324408,0.6254921478299768,0.060809053069719045,0.04915127471383975,0.02970538501560874,0.058248244016649325,0.8693824791883454
6,197,True,6.49882750704683,nan,0.9000651483481186,1.3856230872478743,0.015790240270251353,3.0408016558616393,0.010662619722764803,0.012523751052699277,-5.7243190620493816e-05,-3.68710643195709,3.686534002345757,0.08454734651404787,0.06061394380853278,-0.2510881294941183,-4.080671735162169,4.05556291993029,0.0382414151925078,0.06607700312174818,1.610490913445694,0.8831620707596254,3.687104271304223,3.686524114549222,4.082624266720711,4.057782013384038,0.6931453229051227,0.083352302289282,0.06530469562955254,0.03500585327783559,0.063792598855359,0.8527575442247659
6,198,True,6.152489979731056,nan,0.9464811201398255,1.342844520411556,0.01701467217340616,2.809415109944021,0.0061843519820565206,0.012432595915534184,-0.00019498785006019997,-3.6848488332825817,3.682898950378307,0.09230293964620187,0.09230293964620187,-0.2718923967661148,-4.079777694269472,4.052588452161537,0.04012747138397502,0.06892234651404787,1.4717595920850532,0.8728294094693028,3.6847882873682027,3.6828257022861637,4.081935391341735,4.054917203276016,0.7484550093078712,0.09230293964620187,0.09083149063475546,0.035957010926118624,0.06673549687825182,0.8325881243496358
6,199,True,5.8681672753206024,nan,0.854736708887658,1.1865868328389217,0.015449698745010423,2.6686534998196096,0.0040654870213865145,0.012087435794957408,-0.0004026718926107226,-3.681088035734337,3.6770613228245157,0.09231919875130074,0.09231919875130074,-0.27286639496389464,-4.0785266822136155,4.051240045495882,0.040355098855359,0.07049947970863683,1.552283839678293,0.8844546696149844,3.6809406538535603,3.676997970716018,4.080951575309999,4.052961700044487,0.7018918696166822,0.09231919875130074,0.09231919875130074,0.03755853277835588,0.06867845993756504,0.8480586628511967
6,200,True,5.705175084204381,5.147271706203989,0.8691665667897085,1.1233417758956536,0.014149646014052672,2.5725847297851057,0.002896402693817801,0.012043630961100033,-0.0005178313225538748,-3.675135115306906,3.6699568024535085,0.09230293964620187,0.09230293964620187,-0.27185225313089395,-4.079309787512074,4.052124565771542,0.039509625390218524,0.06936134235171697,1.4750485371848672,0.9119406867845994,3.675071132542812,3.6703479652226156,4.081787691404123,4.053936034161889,0.7915552706301646,0.09230293964620187,0.09230293964620187,0.03667241155046826,0.0677598204994797,0.8231903616024974
6,201,True,5.554930862105228,nan,0.820112771471879,1.0116797319063906,0.013062717479292175,2.4747639379689894,0.0018850964256373315,0.011873213029645856,-0.0005031043235270711,-3.6676389645091203,3.662607921397897,0.09230293964620187,0.09230293964620187,-0.26391601165549194,-4.075980799751401,4.049589184146766,0.044582466181061396,0.07222294484911551,1.5356591741450742,0.9371422996878251,3.667995353395063,3.6641886871885685,4.078297244894641,4.052250581030791,0.6842005068318032,0.09230293964620187,0.09230293964620187,0.04143632934443288,0.06933695369406868,0.8545866935483871
6,202,True,5.549198773847534,nan,0.8538757488829288,1.0332203034803844,0.014417395744817749,2.4440253535120844,0.0016470756991688864,0.011720724713006886,-0.00044458208297467504,-3.6601574520166658,3.655711637451299,0.09231919875130074,0.09231919875130074,-0.2533316597357997,-4.074570825023036,4.049237657908222,0.046338449531737776,0.07258064516129033,1.4818258101932713,0.9144202003121749,3.661488632505816,3.6582889976164057,4.076669065562793,4.051393059364343,0.7543147782505365,0.09231919875130074,0.09231919875130074,0.04333864464099896,0.07004422476586888,0.8322873309053069
6,203,True,5.539239620442941,nan,0.8701271025248795,1.0453807381635898,0.014511498850339036,2.425790046678001,0.0015073607827882738,0.011918668538277714,-0.00033914115624919023,-3.653407980326435,3.650016570810721,0.09230293964620187,0.09230293964620187,-0.26859129827302897,-4.075228451938212,4.0483693285117415,0.045460457856399586,0.07349115504682623,1.4722466222577486,0.911477302289282,3.656020382316502,3.654453844235169,4.077422866712127,4.0510368317396654,0.8057230840612525,0.09230293964620187,0.09230293964620187,0.04350936524453694,0.07071897762747138,0.8158575052029137
6,204,True,5.512931826211411,nan,0.8609304829393043,1.0013057111949504,0.013786223480569026,2.3820907757011835,0.0011778332561479337,0.011739863269806342,-0.00023918066262950758,-3.648186948123261,3.6457951378995994,0.09231919875130074,0.09231919875130074,-0.2852403122726266,-4.075138697142903,4.046614667007256,0.04572060353798127,0.07503577003121749,1.5335448443207358,0.9365569719042663,3.651724188682564,3.651090807770839,4.0769348571253365,4.048866605163241,0.7401057841502416,0.09231919875130074,0.09231919875130074,0.04359879032258065,0.07306841831425598,0.8361976456815817
